review_number,facility_ind,security_ind,pricing_ind,location_ind,fb_ind,housekeep_ind,frontoff_ind,Others,cons
253,0,0,0,0,0,0,0,1,dont go look quiet getaway individu attent
253,1,0,0,0,0,0,0,0,bar loud dark chill
254,1,0,0,0,0,0,0,0,noisi water pipe bathtub dirti didnt work proper old tv without usb connect
254,1,0,0,0,0,0,0,0,cant swim pool divid small section serv photo prop
254,0,0,1,0,0,0,0,0,overal way expens offer
254,0,0,1,0,0,0,0,0,worth money
255,0,0,1,0,0,0,0,0,expens room without breakfast
255,1,0,0,0,0,0,0,0,hot water tap confus cautious
255,0,0,0,0,1,0,0,0,food
255,1,0,0,0,0,0,0,0,pool small
256,0,1,1,0,0,0,0,1,struggl find way garden bay back hotel need better signag staff help us get way back secur guard told us wrong way poor elder mom make big circl near water climb step need go right instead left basic made huge circl would also nice hotel guest receiv discount ticket
257,0,0,0,0,0,0,0,1,sign reward program doesnt allow get point bra caus book book com wasnt told
258,0,0,0,0,0,0,0,1,coldblood atmospher without human touch alreadi note daughter birthday least star hotel gave birthday welcom cake
258,0,0,1,0,0,0,0,0,breakfast includ
258,0,0,0,1,0,0,0,0,inconveni locat walk far away get someth afford eat
260,1,0,0,0,0,1,0,0,bathroom smell like urin
260,0,0,1,0,1,0,0,0,everyth expens worth valu tast good
260,0,0,0,0,1,0,0,0,alcohol drink water
260,0,0,0,0,0,0,0,1,staff could care less need
261,1,0,0,0,0,0,0,0,infin pool awesom much expect
262,0,0,0,0,1,0,0,0,halal food
262,0,0,0,0,1,0,0,0,minestron soup ined
263,0,0,1,0,0,0,0,0,price breakfast littl bit high cost rough us dollar
264,0,0,0,0,0,0,1,0,didnt like staff check offic grumpi face help problem
265,1,0,0,0,0,0,0,0,pool littl overcrowd that one fault
265,0,0,0,0,1,0,0,0,ce la vie food great servic much
266,1,0,0,0,0,0,0,0,room normal expect luxuri hotel higher
266,0,0,0,0,0,1,1,0,addit arriv floor room smelt strang smell concierg initi sent technician speak chines devic purifi air call concierg smell still present discov guest next door durian room fruit forbidden public area surpris fact happen luxuri hotel chanc chang room didnt want loos time spend swim pool
267,1,0,0,0,0,0,0,0,downsid bed littl firm pillow also pretti flat
267,1,0,0,0,0,0,0,0,price pay sgd night expect luxuri bed instead found bed quit uncomfort would wake sore neckback
269,0,0,1,0,0,0,0,0,price
270,1,0,0,0,0,0,0,0,everi hotel tendenc drop aircondit night common
271,1,0,0,0,0,0,0,0,room noisi could hear road lot annoy pay much th floor cant imagin would lower definit shouldcould soundproof window
271,0,0,1,0,0,0,0,0,restaur overpr expect soooo overpr mean even room servic cheap comparaison glass wine lavo cost us definit didnt expect also tax everyth price see price pay
274,0,0,1,0,0,0,0,0,stay better room hotel fraction price
274,1,0,0,0,0,0,0,0,lift incred busi chang lift th floor get top made frustrat
274,1,0,0,0,0,0,0,0,suffici space fridg staff unwil clear one shelf
274,1,0,0,0,0,0,0,0,poor light bathroom
274,0,0,0,0,0,0,1,0,allow use pool facil checkout
275,0,0,1,0,1,0,0,0,breakfast select spago rather limit fanci price place
275,0,0,0,0,1,0,0,0,also servic attent rise restaur could better bad per se
276,0,0,0,0,1,0,0,0,price
277,0,0,1,0,0,0,0,0,price high
277,0,0,1,0,0,0,0,0,everyth expens hotel drink food felt like go charg sneez
278,0,0,0,0,1,0,0,0,sky bar night mani tabl unoccupi werent allow sit unless food despit spend small fortun champagn
279,0,1,0,0,0,0,0,0,keep key card everi time even pool area restroom break wasnt much comfort understand sinc heard
280,0,1,0,0,0,0,0,0,ce la vi secur unfriend ehe want ent elev go room driver guard away cant wait front hotel expens car like merced bmw harass hotel guest
281,0,0,0,0,0,0,0,1,hotel function factori zero exclus price pay soul place everyon herd herd
282,0,0,1,0,0,0,0,0,expens
283,0,0,1,0,0,0,0,0,mayb price bit high
283,0,0,1,0,1,0,0,0,food pool definit expens compar food qualiti
284,0,0,0,0,0,0,1,0,didnt like check process
284,0,0,0,0,0,0,1,0,wait long time non suit line even though ask someon correct line get
284,0,0,0,0,0,0,0,1,didnt like amount peopl sometim club loung especi even time
284,0,0,0,0,0,0,0,1,direct get garden shop confus first
285,0,0,0,0,0,1,0,0,huge cockroach main entranc hotel believ money insect sent nearest district
286,0,0,1,0,0,0,0,0,get breakfast includ price stay high
287,1,0,0,0,0,0,0,0,facil seem date compar hotel price level
287,0,0,1,0,0,0,1,0,also room servic ask tip mean realli servic charg includ ask
289,1,0,0,0,0,0,0,0,poolsid servic slow alway wait minut someon even notic tri place order order would take long time come
289,0,0,0,0,0,0,1,0,anoth weird thing point werent allow room charg anymor go front desk sort
292,0,0,0,0,0,0,1,0,mediocr checkin experi
292,0,0,0,0,0,0,1,0,particular help staff
292,0,0,0,0,1,0,0,0,perplex open time cafebar upper deck open midday coffe even
292,0,0,0,0,1,0,0,0,food poison ni ois salad bought originbloom boulangeri lobbi
294,0,0,0,0,1,0,0,0,would like fresh milk room tea coffe instead powder
294,1,0,0,0,0,0,0,0,would like sleep function tv
296,0,0,0,0,0,1,0,0,slight difficulti communic english room cleanerstaff harm us
299,1,0,0,0,0,0,0,0,said upon arriv room given date basic
299,1,0,0,0,0,0,0,0,robe amnesti provid cheap qualiti shock price pay definit worth especi honeymoon
299,1,0,0,0,0,0,0,0,infin pool amaz expect howev crowd congest your expect peac swim think otherwis
299,1,0,0,0,0,0,0,0,sea peopl take photo everi second ruin chanc enjoy view take
300,0,0,0,1,0,0,0,0,negat point isnt someth chang locat mean although view amaz citi view sky view garden view larg area water front hotel round walk citi decept long hot weather
301,1,0,0,0,0,0,0,0,extra stuff cosmet bathroom noth special standard facil
301,0,0,1,0,0,0,0,0,receiv bottl water tea coffe breakfast includ expens price pay room
302,1,0,0,0,0,0,0,0,bed super firm
302,1,0,0,0,0,0,1,0,check took room avail would appreci abl use pool facil
303,0,0,0,0,0,0,0,1,negat think sheer size place make hard navig sometim could done map list facil locat
304,0,0,0,0,0,0,1,0,checkin bit confus first differ place checkin depend three tower your stay wasnt clear book go quick direct right place though minor
305,0,0,0,0,0,1,0,0,fake eyelash pillow staff extrem apologet alreadi gross partner
305,1,0,0,0,0,0,0,0,could space fridg food drink
305,0,1,0,0,0,0,0,0,one point lot kid adult section pool even ask leav
306,1,0,0,0,0,0,0,0,room basic valu money spent compar hotel renov singapor
308,1,0,0,0,0,0,0,0,chang facil pool realli adequ rather odd given extens facil hotel need get readi room use rob provid
309,0,0,0,0,0,0,1,0,request earli checkin hotel book upon arriv room avail told us wait hour still readi wait hrs still readi close hrs later restless annoy approach recept gave us room disappoint check staff
310,1,0,0,0,0,0,0,0,separ tap cool warm water date
312,0,0,0,0,0,0,0,1,signag hotel clear initi
312,1,0,0,0,0,0,0,0,toilet flush button stiff move rais toilet seat get
312,0,0,0,0,0,0,0,1,mani guest
313,0,0,0,0,0,0,1,1,downsid immens marina bay sand feel imperson tourist factori littl regard custom servic let say inconsist custom servic ok realli unpleas dont count special effort might accustom receiv sometim even free locat late checkout hotel servic access day check even simpli car readi take airport certain busi lot custom attend seem time goe hotel remov perk travel realli enjoy particular level price shame
314,0,0,0,0,0,0,1,0,queue check took around minut could littl better overal stay excel
316,0,0,0,0,0,0,1,0,access pool end check unnecessarili restrict
316,0,0,0,0,0,0,1,0,late flight check earli although shower hotel hold bag dont hope use pool
317,1,0,0,0,0,0,0,1,imperson crowd lift poor
318,0,0,0,0,1,0,0,1,stay friend visit lavo italian restaur rooftop bar nice drink ask use bar restaur said bar ladi recept told us bar head bar disappoint start one approach us lost order take seat seat avail bar sat random tabl ignor almost minut none staff tri approach us offer us help final manag catch staff ask take order said tabl restaur user ask us move polit way welcom sure even tri help us find place sit embarrass total disappoint servic restaur decid move okay hotel stay howev incid mess everyth sure recommend restaur stay marina bay sand anyon
320,1,0,0,0,0,0,0,0,room need nois pad hear next door guest laugh chat loud
321,0,0,0,0,0,0,1,0,larg hotel busi hectic lobbi area
322,0,0,0,0,0,0,1,0,wait one hour room readi receptionist said checkin start onward realli accept price pay allow later checkin least compens
323,0,0,0,0,0,0,1,0,queue check long process quit lengthi
324,0,0,0,0,0,0,1,0,told checkin would abl use pool hour checkout check told wasnt possibl wrong inform miss swim pool
326,0,0,0,1,0,0,0,0,restaur close hotel fine din buffet
326,1,0,0,0,0,0,0,0,long wait elev
326,0,0,1,0,0,0,0,0,price littl high
327,1,0,0,0,0,0,0,0,thing miss toilet jet spray
327,0,0,1,0,0,0,1,0,price littl bit high compar checkin check time p realli want spend time hotel
329,1,0,0,0,0,0,0,0,lift stop mani time way floor
330,1,0,0,0,0,0,0,0,quit basic room standard decor
332,1,1,0,0,0,0,0,0,roof pool need manag lot better far volum peopl safeti
332,0,0,0,0,1,0,0,0,staff restaur main lobbi roof
333,1,0,0,0,0,0,0,0,abl control aircon husband cold night
333,1,0,0,0,0,0,1,0,couldnt get tv work lobbi area rooftop pool far busi noisi
333,0,0,1,0,0,0,0,0,also couldnt justifi cost breakfast singapor dollar per day ate local
334,1,0,0,0,0,0,0,0,pool tourist attract crowd
334,1,0,0,0,0,0,0,0,basic human soup midday onward relax
336,0,0,1,0,1,0,0,0,like restaur lova expens deliv good food
336,1,0,0,0,0,0,0,0,also room nice except viewaccess pool would like good hotel
336,0,0,0,0,0,0,1,0,friend wait check hour past advertis check time hotel gave us hour late check
338,0,0,0,0,0,0,0,1,mayb littl mani peopl overal
339,1,0,0,0,0,0,0,0,pool busi bit disappoint
339,0,0,0,0,1,0,0,0,food bloom restaur cant recommend realli poor
340,0,0,0,0,0,0,1,0,long queue check
340,0,0,1,0,1,0,0,0,expens food around hotel mani option
340,1,0,0,0,0,0,0,0,tini space fridg person food drink
341,0,0,0,0,0,0,0,1,huge build unperson guest treatment
341,0,0,0,0,0,0,1,0,extrem long time queue check star hotel
341,1,0,0,0,0,0,0,0,infin swim pool view most overcrowd athmospher realli cosi neither glamor
342,0,0,0,0,1,0,1,0,bag arriv late room food poolsid slow arriv late
342,0,0,0,0,0,0,0,1,nois level front casino high th floor
343,1,0,0,0,0,0,1,0,unabl use pool check could use shower gym great bathroom shower nowher get chang privat provid better area guest prepar flight
343,0,0,0,0,0,0,0,1,major staff rude
346,0,0,0,0,0,0,0,1,bit rundown look staff polit seem much interest upsel servic
348,0,0,0,0,0,0,1,0,recept staff worst thing find unfortun eclips whole hotel experi rest staff ok
349,1,0,0,0,0,0,0,0,sightse visitor block hotel guest elev
351,0,0,0,0,0,0,1,0,larg hotel increas number holidaymak sure whether guest general public stream hotel lobbi hour day night
353,0,0,0,0,0,0,1,0,lobbi like market place privaci relax check particular check
353,0,0,0,0,0,0,1,0,flight midnight checkout pm
354,0,0,0,0,0,0,1,0,like stand long line check
354,0,0,0,0,0,0,1,0,realis room sure today day age long flight stand line wait necessari process speed
357,0,0,1,0,0,0,0,0,food drink seem far overpr especi consid tax well
359,1,0,0,0,0,0,0,0,toilet bidet would easier especi kid
360,1,0,0,0,0,0,0,0,jus internet speed kind slow
362,0,1,0,0,0,0,0,0,like luxuri prison camp key card requir go everywher understand secur reason access pool area pass realli need go bathroom
362,0,0,0,0,0,0,0,1,staff dont care quit rude feel superior work mbs
362,0,0,0,0,0,0,1,0,check lot luggag carri staff offer help got taxi
367,0,0,1,0,0,0,0,0,wallet still cri pain
368,0,0,0,0,0,1,0,0,one day come clean room towel bad smell
368,1,0,0,0,0,0,0,0,water hot enough
371,1,0,0,0,0,0,0,0,elev need littl upgrad never know one come go trough check
372,0,0,0,0,0,0,0,1,properti big imperson
372,1,0,0,0,0,0,0,0,crowd pool area lack seat
372,0,0,1,0,0,0,0,0,expens fb option
372,0,0,1,0,1,0,0,0,weak alcohol drink price
372,1,0,0,0,0,0,0,0,elev crowd took long
374,1,0,0,0,0,0,0,0,dont bidet bathroom
375,0,0,1,0,0,0,0,0,overpr
375,0,0,0,0,0,0,0,1,crowd
378,1,0,0,0,0,0,0,0,infin pool crowd manag swim crowd
379,0,0,0,0,0,0,0,1,staff disengag took age get anyth
380,0,0,1,0,0,0,0,0,least tea coffe provid free charg pool morn addit discount voucher provid food throughout day
381,0,0,1,0,0,0,0,0,quit overpr room
381,1,0,0,0,0,0,0,0,bathroom didnt nozzl
381,1,0,0,0,0,0,0,0,toilet could lavish bath
381,0,0,0,0,1,0,0,0,expens hotel im disappoint halal option room dine
382,1,0,0,0,0,0,0,0,pricey get would expect bit nicer room amen price paid
383,0,0,0,0,0,0,1,0,busi lobbi doesnt exist separ guest public
383,1,0,0,0,0,0,0,0,swim pool much crow
383,0,0,1,0,0,0,0,0,price level high
384,0,0,0,0,1,0,0,0,breakfast qualiti good better star hotel singapor would recommend tri breakfast marina bay sand hotel
384,0,0,0,0,1,0,0,0,ritz carlton close marina bay sand great breakfast near price
386,1,0,0,0,0,0,0,0,hotel decor outdat tire
389,0,0,0,0,0,0,1,0,check room cant usw pool facil pain us flight wasnt pm
390,0,0,1,0,0,0,0,0,overpr guess peopl travel singapor hotel infin pool overr could save hundr go anoth hotel similar experi
391,0,0,0,0,0,0,1,0,pool fantast howev pay room rate late checkout use pool extortion
392,0,0,0,0,0,0,1,0,seem paid near would nice use pool checkout flight home wasnt pm
395,0,0,0,0,0,0,1,0,check took quit long time
395,1,0,0,0,0,0,0,0,hotel big depend floor stay chang lift nuisanc
396,0,0,0,0,0,0,0,1,spent lot money mbs hotel get point nation havent provid singl point fair
398,0,0,1,0,0,0,0,0,stay super expens
398,1,0,0,0,0,0,0,0,problem toilet fix got late check free
400,1,0,0,0,0,0,0,0,bathroom door broken use bin close
400,0,0,1,0,0,0,0,0,dollar breakfast
400,0,0,0,0,0,0,1,0,hour check
401,0,0,1,0,0,0,0,0,breakfast includ high price
402,0,0,0,0,0,0,0,1,expect luxuri didnt get
402,0,0,0,0,0,0,1,0,check process slow due amount peopl check
402,1,0,0,0,0,0,0,0,pool rate busi
403,1,0,0,0,0,0,0,0,extrem disappoint read hype infin pool well pack resembl mediterranean coastal resort
403,0,0,0,0,0,0,0,1,singaporean flair go chinatown littl india coloni area far interest
405,1,0,0,0,0,0,0,0,book peopl sleep room king bed three peopl wasnt big enough sleep floor paid larg money sleep floor extrem frustrat
407,0,0,0,0,0,0,0,1,room level face garden could hear nois main road earli morn
408,0,0,0,0,1,0,0,0,book club room whilst room amaz littl disappoint club
408,0,0,0,0,1,0,0,0,staff food drink fabul regular sit next cri babi young children misbehav throw sugar packet ground ideal took shine away feel like luxuri exclus club sky overlook one prettiest citi world expect given price tag instead like famili night local rich
409,1,0,0,0,0,0,0,0,difficulti connect wifi everi time everyth fine
414,0,0,1,0,0,0,0,0,price expens didnt includ breakfast overpr didnt pay
415,0,0,0,0,0,0,1,0,worst experi checkin checkout hospit ever worst experi
418,0,0,1,0,0,0,0,0,restaur hotel expens
418,0,0,1,0,0,0,0,0,readi spend per cocktail spago bar
421,0,0,0,0,0,0,1,0,checkin hectic
422,0,0,0,1,0,0,0,0,locat bit isol anyth outsid hotelconvent center
422,0,0,0,0,0,0,0,1,crowd
425,1,0,0,0,0,0,0,0,internet horribl couldnt stay connect
425,0,0,0,0,0,0,0,1,staff okay
425,0,0,1,0,0,0,0,0,guess expect much pay lot money stay
426,0,0,1,0,0,0,0,0,book grand room entri restraunt level food includ would expens eat plenti place eat outsid hotel
428,0,0,0,0,0,0,0,1,mani ppl go couldnt tell differ hotel guest busi bodi
428,0,0,0,0,0,0,1,0,lobbi didnt feel like hotel lobbi
428,0,0,0,0,0,0,1,0,usher werent friend bell boy door peopl werent welcom
429,0,0,0,0,0,1,0,0,clean room found nail mean arent strict cleaner
430,0,0,1,0,0,0,0,0,high price obvious expect
432,0,0,0,0,0,0,1,0,couldnt get room pm
433,1,0,0,0,0,0,0,0,mayb add toilet spray toilet cubicl
434,0,0,0,0,0,0,1,0,recept area massiv overwhelm tourist guest hotel
434,0,0,0,0,0,0,0,1,took appear casino felt public
434,0,0,0,0,0,0,0,1,review subject view reflect expect hotel sure other would love crowd bustl good hotel casino shop mall hotel complex rooftop lot restaur swim pool tourist attract night littl bit crowd funni see peopl suit wait dinner reserv next guy robe soak wet wait elev
437,0,0,0,0,0,0,1,0,hotel staff concierg help bag arriv departur
437,1,0,0,0,0,0,1,0,pool busi use area check check time wasnt communic stay
437,0,0,0,0,1,0,0,0,restaur cold insid could adjust air condit
439,0,0,0,0,0,0,1,0,guest told whatev room use charg sometim guest read instruct use kept item take free properti offer free starter
441,0,0,0,0,0,0,0,1,lack shop sold cold drinkscan sometim want buy bottl water order meal restaur
